지역,링크아이디,도로명,평균속도, 평균통행량 
세종특별자치시 -,4130050800,고운뜰2길,32.6,23.7
세종특별자치시 -,4130050900,고운뜰2길,16.1,8.2
세종특별자치시 -,4130051000,고운뜰2길,13,5.4
세종특별자치시 -,4130051100,고운뜰2길,39.4,37.9
세종특별자치시 -,4130051200,고운뜰2길,42.9,36.1
세종특별자치시 -,4130051300,만남로,21.4,5.9
세종특별자치시 -,4130051400,만남로,22.4,4.3
세종특별자치시 -,4130051500,-,29.4,25.8
세종특별자치시 -,4130051600,-,27.8,25.8
세종특별자치시 -,4130051700,다정6길,18.2,0.9
세종특별자치시 -,4130051800,다정6길,17.9,0.6
세종특별자치시 -,4130051900,절재로,30.6,42.4
세종특별자치시 -,4130052000,절재로,30.3,62.7
세종특별자치시 -,4130052100,다정북로,25,93.7
세종특별자치시 -,4130052200,다정북로,20.5,112.7
세종특별자치시 -,4130052300,다정5길,60.1,14.1
세종특별자치시 -,4130052400,다정5길,54.6,1.9
세종특별자치시 -,4130052500,새롬동로,19.2,67.8
세종특별자치시 -,4130052600,새롬동로,16.3,67.6
세종특별자치시 -,4130052700,다정5길,61.7,19.9
세종특별자치시 -,4130052800,다정5길,58.4,1.9
세종특별자치시 -,4130052900,다정5길,61,21.8
세종특별자치시 -,4130053000,다정5길,60.9,2.4
세종특별자치시 -,4130053100,다정6길,56.3,3.3
세종특별자치시 -,4130053200,다정6길,56.4,3.4
세종특별자치시 -,4130053300,다정5길,59.4,21.5
세종특별자치시 -,4130053400,다정5길,60.5,2.7
세종특별자치시 -,4130053500,다정4길,55.8,3.2
세종특별자치시 -,4130053600,다정4길,55.1,3.3
세종특별자치시 -,4130053700,다정5길,59.4,19.9
세종특별자치시 -,4130053800,다정5길,60.6,2.6
세종특별자치시 -,4130053900,다정9길,52.4,1.7
세종특별자치시 -,4130054000,다정9길,54.2,2.2
세종특별자치시 -,4130054100,다정5길,23,2.4
세종특별자치시 -,4130054200,다정5길,17.8,2
세종특별자치시 -,4130054300,다정5길,20.7,3.6
세종특별자치시 -,4130054400,다정5길,19.9,2.4
세종특별자치시 -,4130054500,다정5길,12.1,7.9
세종특별자치시 -,4130054600,다정5길,12.5,6.5
세종특별자치시 -,4130054700,다솜2로,27,64.6
세종특별자치시 -,4130054800,다솜2로,24.8,61.2
세종특별자치시 -,4130054900,다정5길,15.5,1.1
세종특별자치시 -,4130055000,다정5길,21.7,0.6
세종특별자치시 -,4130055100,다정7길,15.6,1.4
세종특별자치시 -,4130055200,다정7길,12.8,1.7
세종특별자치시 -,4130055300,다정7길,19,1.4
세종특별자치시 -,4130055400,다정7길,18.4,1.8
세종특별자치시 -,4130055500,다정4길,18.2,5.1
세종특별자치시 -,4130055600,다정4길,17.8,2
세종특별자치시 -,4130055700,다정7길,19.9,0.7
세종특별자치시 -,4130055800,다정7길,20.2,0.9
세종특별자치시 -,4130055900,다정4길,19.5,1.8
세종특별자치시 -,4130056000,다정4길,22.1,0.7
세종특별자치시 -,4130056100,다정8길,24.5,1.4
세종특별자치시 -,4130056200,다정8길,23.6,1.4
세종특별자치시 -,4130056300,다정4길,21,1.1
세종특별자치시 -,4130056400,다정4길,21.3,1.6
세종특별자치시 -,4130056500,다정9길,20.8,1
세종특별자치시 -,4130056600,다정9길,18.8,1.2
세종특별자치시 -,4130056700,다정9길,17.9,0.9
세종특별자치시 -,4130056800,다정9길,18.5,0.8
세종특별자치시 -,4130056900,가름로,20.1,50.5
세종특별자치시 -,4130057000,가름로,22.4,48.3
세종특별자치시 -,4130057100,하나로,63.8,137.6
세종특별자치시 -,4130057200,하나로,64.9,136.2
세종특별자치시 -,4130057300,다정동로,19.3,96.2
세종특별자치시 -,4130057400,다정동로,19.2,115.9
세종특별자치시 -,4130057500,새롬남로,18.2,84.2
세종특별자치시 -,4130057600,새롬남로,20.3,70
세종특별자치시 -,4130057700,새롬동로,14.5,125.4
세종특별자치시 -,4130057800,새롬동로,14.6,113.8
세종특별자치시 -,4130057900,다정동로,19.8,46.2
세종특별자치시 -,4130058000,다정동로,17.5,51.8
세종특별자치시 -,4130058100,다정북로,32.6,292
세종특별자치시 -,4130058200,다정북로,27.3,293.6
세종특별자치시 -,4130058300,다정남2로,22,26.7
세종특별자치시 -,4130058400,다정남2로,19.6,30.6
세종특별자치시 -,4130058500,다정남2로,22.6,29.7
세종특별자치시 -,4130058600,다정남2로,23.2,27.2
세종특별자치시 -,4130058700,-,25.2,57.5
세종특별자치시 -,4130058800,-,26.8,55.3
세종특별자치시 -,4130058900,새롬서로,21.8,96.2
세종특별자치시 -,4130059000,새롬서로,19.8,95.2
세종특별자치시 -,4130059100,새롬서로,20.8,60.3
세종특별자치시 -,4130059200,새롬서로,18.2,46.6
세종특별자치시 -,4130059300,새롬중앙1로,25.7,17.4
세종특별자치시 -,4130059400,새롬중앙1로,20.1,24.2
세종특별자치시 -,4130059500,새롬중앙1로,17.9,12.2
세종특별자치시 -,4130059600,새롬중앙1로,19.3,5
세종특별자치시 -,4130059700,새롬중앙1로,25.4,25.8
세종특별자치시 -,4130059800,새롬중앙1로,33.4,20.4
세종특별자치시 -,4130059900,새롬중앙로,23,58.2
세종특별자치시 -,4130060000,새롬중앙로,18.8,61.1
세종특별자치시 -,4130060100,-,27.4,24.2
세종특별자치시 -,4130060200,-,23.2,24.8
세종특별자치시 -,4130060300,나성중앙1로,55,40.4
세종특별자치시 -,4130060400,나성중앙1로,54.5,38.8
세종특별자치시 -,4130060500,새롬중앙로,25.5,59.6
세종특별자치시 -,4130060600,새롬중앙로,23.8,58.8
세종특별자치시 -,4130060900,나성로,9,273.3
세종특별자치시 -,4130061000,나성로,9.5,261.9
세종특별자치시 -,4130061100,나성중앙1로,15.4,0.1
세종특별자치시 -,4130061200,나성중앙1로,14.8,0.3
세종특별자치시 -,4130061300,나성중앙1로,69,0
세종특별자치시 -,4130061400,나성중앙1로,67.9,0
세종특별자치시 -,4130061500,나성중앙4로,60,0.4
세종특별자치시 -,4130061600,나성중앙4로,60.3,0.4
세종특별자치시 -,4130061700,나성중앙4로,25.3,1.5
세종특별자치시 -,4130061800,나성중앙4로,26.1,1.4
세종특별자치시 -,4130061900,중앙공원서로,40.7,66.7
세종특별자치시 -,4130062000,중앙공원서로,36.2,81.5
세종특별자치시 -,4130062100,종합경기장로,31.7,3
세종특별자치시 -,4130062200,종합경기장로,31.9,2.9
세종특별자치시 -,4130062300,종합운동장2로,40.2,12.5
세종특별자치시 -,4130062400,종합운동장2로,39.8,11.7
세종특별자치시 -,4130062500,대평4길,19.4,11.7
세종특별자치시 -,4130062600,대평4길,20.6,12.3
세종특별자치시 -,4130062700,종합운동장1로,30.4,33.2
세종특별자치시 -,4130062800,종합운동장1로,30.7,30.9
세종특별자치시 -,4130062900,종합운동장3로,32.4,14.8
세종특별자치시 -,4130063000,종합운동장3로,30,14.1
세종특별자치시 -,4130063100,대평2길,24.3,131.5
세종특별자치시 -,4130063200,대평2길,26.8,130.8
세종특별자치시 -,4130063300,시청대로,37.1,92
세종특별자치시 -,4130063400,시청대로,27.4,126.6
세종특별자치시 -,4130063500,대평3길,19.9,16
세종특별자치시 -,4130063600,대평3길,19.9,16.8
세종특별자치시 -,4130063700,대평3길,29.6,83.1
세종특별자치시 -,4130063800,대평3길,33.2,84.3
세종특별자치시 -,4130063900,대평4길,17.3,12.6
세종특별자치시 -,4130064000,대평4길,17.2,12.6
세종특별자치시 -,4130064100,대평4길,19.3,13.6
세종특별자치시 -,4130064200,대평4길,19,13.9
세종특별자치시 -,4130064300,대평4길,31.1,28.3
세종특별자치시 -,4130064400,대평4길,29.5,28.6
세종특별자치시 -,4130064500,용포2길,26,14.6
세종특별자치시 -,4130064600,용포2길,25.4,12.7
세종특별자치시 -,4130064700,용포1길,20,10.2
세종특별자치시 -,4130064800,용포1길,21.6,10.8
세종특별자치시 -,4130064900,용포2길,29.2,2.5
세종특별자치시 -,4130065000,용포2길,26.7,7.8
세종특별자치시 -,4130065100,용포로,17.5,111.2
세종특별자치시 -,4130065200,용포로,20.1,132.6
세종특별자치시 -,4130065300,용포2길,19.7,26.5
세종특별자치시 -,4130065400,용포2길,18,29.4
세종특별자치시 -,4130065500,용포2길,16.9,63.6
세종특별자치시 -,4130065600,용포2길,14,62.9
세종특별자치시 -,4130065700,용포중앙1길,15.4,67
세종특별자치시 -,4130065800,용포중앙1길,14.5,69.8
세종특별자치시 -,4130065900,용포로,18.7,6.4
세종특별자치시 -,4130066000,용포로,19.5,7.2
세종특별자치시 -,4130066100,용포로,21.6,57
세종특별자치시 -,4130066200,용포로,23.1,57.2
세종특별자치시 -,4130066300,용포로,19.3,3.3
세종특별자치시 -,4130066400,용포로,16,8.8
세종특별자치시 -,4130066500,용포로,20.4,3.7
세종특별자치시 -,4130066600,용포로,19.7,8.7
세종특별자치시 -,4130066700,용포로,20.3,6.8
세종특별자치시 -,4130066800,용포로,19.5,12.8
세종특별자치시 -,4130066900,호려울로,17.5,51.8
세종특별자치시 -,4130067000,호려울로,17.4,33.3
세종특별자치시 -,4130067100,소담6로,21.8,13.1
세종특별자치시 -,4130067200,소담6로,20.4,16.8
세종특별자치시 -,4130067300,법원1로,45.5,50.5
세종특별자치시 -,4130067400,법원1로,47.8,45.8
세종특별자치시 -,4130067500,호탄길,17.9,11.1
세종특별자치시 -,4130067600,호탄길,19.9,15.2
세종특별자치시 -,4130067700,호려울로,18.7,63.1
세종특별자치시 -,4130067800,호려울로,17.4,37.5
세종특별자치시 -,4130067900,-,37.9,42.7
세종특별자치시 -,4130068000,-,36.6,46
세종특별자치시 -,4130068100,보람1길,23.3,129.9
세종특별자치시 -,4130068200,보람1길,26.9,130.9
세종특별자치시 -,4130068300,시청남길,34.9,68.1
세종특별자치시 -,4130068400,시청남길,32.1,68.6
세종특별자치시 -,4130068500,호려울로,18.8,51
세종특별자치시 -,4130068600,호려울로,18,58
세종특별자치시 -,4130068700,호려울로,17.1,15.6
세종특별자치시 -,4130068800,호려울로,15.9,42.8
세종특별자치시 -,4130068900,호려울로,17.1,45.6
세종특별자치시 -,4130069000,호려울로,16.8,45.2
세종특별자치시 -,4130069100,호려울로,16.6,53.4
세종특별자치시 -,4130069200,호려울로,17.6,38.1
세종특별자치시 -,4130069300,호려울로,16.4,36.8
세종특별자치시 -,4130069400,호려울로,17.9,16.7
세종특별자치시 -,4130069500,호려울로,14.5,48
세종특별자치시 -,4130069600,호려울로,14.7,49.5
세종특별자치시 -,4130069700,호려울로,32.4,132.6
세종특별자치시 -,4130069800,호려울로,37,119.8
세종특별자치시 -,4130069900,호려울로,17.3,30
세종특별자치시 -,4130070000,호려울로,17.2,50.8
세종특별자치시 -,4130070100,호려울로,16.8,40
세종특별자치시 -,4130070200,호려울로,17.3,38.3
세종특별자치시 -,4130070300,호려울로,16.4,60.3
세종특별자치시 -,4130070400,호려울로,16.8,41
세종특별자치시 -,4130070500,-,26.1,30.3
세종특별자치시 -,4130070600,-,26.4,29.8
세종특별자치시 -,4130070700,소담5로,26.6,75
세종특별자치시 -,4130070800,소담5로,25.3,77.9
세종특별자치시 -,4130070900,소담1로,19.3,49.3
세종특별자치시 -,4130071000,소담1로,17.5,53.2
세종특별자치시 -,4130071100,소담1로,13.8,22.9
세종특별자치시 -,4130071200,소담1로,16.7,24.8
세종특별자치시 -,4130071300,소담1로,18.2,25.5
세종특별자치시 -,4130071400,소담1로,17.8,21.2
세종특별자치시 -,4130071500,소담1로,20.5,48.8
세종특별자치시 -,4130071600,소담1로,20,31.6
세종특별자치시 -,4130071700,소담6로,14.8,25.4
세종특별자치시 -,4130071800,소담6로,16.2,25.5
세종특별자치시 -,4130071900,소담2로,35.7,75.3
세종특별자치시 -,4130072000,소담2로,34.6,78.8
세종특별자치시 -,4130072100,소담2로,22,58.7
세종특별자치시 -,4130072200,소담2로,20.4,47
세종특별자치시 -,4130072300,소담7로,18.8,20.2
세종특별자치시 -,4130072400,소담7로,18.3,21.1
세종특별자치시 -,4130072500,소담3로,34.1,71.3
세종특별자치시 -,4130072600,소담3로,31,78.4
세종특별자치시 -,4130072700,소담3로,19,19.3
세종특별자치시 -,4130072800,소담3로,18.7,11.9
세종특별자치시 -,4130072900,소담3로,24.6,38.4
세종특별자치시 -,4130073000,소담3로,27.2,38.6
세종특별자치시 -,4130073100,소담8로,16.1,39.6
세종특별자치시 -,4130073200,소담8로,19.2,31.4
세종특별자치시 -,4130073300,소담4로,19.8,17.7
세종특별자치시 -,4130073400,소담4로,19.6,22.4
세종특별자치시 -,4130073500,소담4로,29.7,110.2
세종특별자치시 -,4130073600,소담4로,25.1,114.8
세종특별자치시 -,4130073700,국책연구원1로,15.9,39.7
세종특별자치시 -,4130073800,국책연구원1로,17.5,31.8
세종특별자치시 -,4130073900,국책연구원2로,39.7,87.9
세종특별자치시 -,4130074000,국책연구원2로,37.8,91.6
세종특별자치시 -,4130074100,국책연구원3로,33.7,55.2
세종특별자치시 -,4130074200,국책연구원3로,33.6,56.2
세종특별자치시 -,4130074300,국책연구원3로,30.4,92.6
세종특별자치시 -,4130074400,국책연구원3로,24.3,103.9
세종특별자치시 -,4130074500,국책연구원4로,34.2,76.6
세종특별자치시 -,4130074600,국책연구원4로,31.4,80.3
세종특별자치시 -,4130074700,국책연구원2로,25.6,25.4
세종특별자치시 -,4130074800,국책연구원2로,23.6,22.4
세종특별자치시 -,4130074900,국책연구원2로,25.9,100.1
세종특별자치시 -,4130075000,국책연구원2로,22.5,94.6
세종특별자치시 -,4130075100,국책연구원로,23.7,14.5
세종특별자치시 -,4130075200,국책연구원로,22.5,15
세종특별자치시 -,4130075300,국책연구원로,24.8,18
세종특별자치시 -,4130075400,국책연구원로,24.4,18.8
세종특별자치시 -,4130075500,-,21.3,15.4
세종특별자치시 -,4130075600,-,20.6,14.7
세종특별자치시 -,4130075700,국책연구원1로,20.6,15.5
세종특별자치시 -,4130075800,국책연구원1로,21.8,8.8
세종특별자치시 -,4130075900,국책연구원1로,17.8,22.7
세종특별자치시 -,4130076000,국책연구원1로,16.5,19.4
세종특별자치시 -,4130076100,국책연구원3로,21.6,10
세종특별자치시 -,4130076200,국책연구원3로,19.2,24.9
세종특별자치시 -,4130076300,국책연구원로,30.2,29
세종특별자치시 -,4130076400,국책연구원로,29.5,24.9
세종특별자치시 -,4130076500,법원로,42.3,64.1
세종특별자치시 -,4130076600,법원로,41.7,73.4
세종특별자치시 -,4130076700,법원로,43.1,8.5
세종특별자치시 -,4130076800,법원로,37.6,2.8
세종특별자치시 -,4130076900,법원로,32.6,9.7
세종특별자치시 -,4130077000,법원로,21.2,2.5
세종특별자치시 -,4130077100,법원로,39.1,65.8
세종특별자치시 -,4130077200,법원로,42,61.2
세종특별자치시 -,4130077300,-,36.6,4.1
세종특별자치시 -,4130077400,-,35.3,4.3
세종특별자치시 -,4130077500,법원2로,31.7,62
세종특별자치시 -,4130077600,법원2로,30,60.9
세종특별자치시 -,4130077700,법원3로,20.5,7.5
세종특별자치시 -,4130077800,법원3로,24.7,5.8
세종특별자치시 -,4130077900,법원4로,24.7,3.9
세종특별자치시 -,4130078000,법원4로,22.4,5
세종특별자치시 -,4130078100,법원1로,23.3,1.7
세종특별자치시 -,4130078200,법원1로,23.4,5.6
세종특별자치시 -,4130078300,법원1로,36.2,5
세종특별자치시 -,4130078400,법원1로,35.8,5
세종특별자치시 -,4130078500,법원2로,19.4,8.7
세종특별자치시 -,4130078600,법원2로,24.6,6.8
세종특별자치시 -,4130078700,국책연구원5로,31.6,24.6
세종특별자치시 -,4130078800,국책연구원5로,35,28.7
세종특별자치시 -,4130078900,국책연구원5로,53.8,44
세종특별자치시 -,4130079000,국책연구원5로,46.6,36.9
세종특별자치시 -,4130079100,국책연구원5로,9.7,0.2
세종특별자치시 -,4130079200,국책연구원5로,10.2,0.8
세종특별자치시 -,4130079300,남세종로,23.9,49.5
세종특별자치시 -,4130079400,남세종로,26.9,59.5
세종특별자치시 -,4130079500,반곡로,18.4,59.9
세종특별자치시 -,4130079600,반곡로,17.9,45.8
세종특별자치시 -,4130079700,반곡로,23,24.8
세종특별자치시 -,4130079800,반곡로,22.7,35
세종특별자치시 -,4130079900,반곡로,17.3,39.9
세종특별자치시 -,4130080000,반곡로,22.4,32.7
세종특별자치시 -,4130080100,반곡로,19.4,9
세종특별자치시 -,4130080200,반곡로,21.7,10.2
세종특별자치시 -,4130080300,-,23.1,1.5
세종특별자치시 -,4130080400,-,26.1,0.2
세종특별자치시 -,4130080500,반곡1길,19.5,8.8
세종특별자치시 -,4130080600,반곡1길,24.6,3.4
세종특별자치시 -,4130080700,반곡1길,22.7,58.8
세종특별자치시 -,4130080800,반곡1길,18.9,51.1
